level,code,task_name,planned_dur,actual_start,actual_end,weight_pct,completion_pct,total_float,project_code,weight_norm
8,                                C2110110,输送基础施工,7,2021-05-10,2021-05-15,35.0,100.0,169,N791,0.0007778291144993348
9,                                    C2110120,破碎机基础交安,1,2021-05-30,2021-05-30,33.33,100.0,193,N791,0.0007407155538932236
9,                                    C2110130,板喂机基础交安,1,2021-05-30,2021-05-30,33.33,100.0,235,N791,0.0007407155538932236
9,                                    C2110140,其他设备基础交安,1,2021-05-30,2021-06-06,33.34,100.0,169,N791,0.0007409377907830806
8,                                M2080,破碎地坑至转运站钢廊道制作安装,10,2021-05-17,2021-07-03,50.0,100.0,0,N791,0.001111184449284764
8,                                M2081,破碎车间钢结构平台爬梯制安,10,2021-10-03,2021-11-10,0.0,100.0,86,N791,0.0
8,                                M2082,廊道压型板制作安装,3,2021-10-13,2021-11-01,0.0,100.0,88,N791,0.0
8,                                M2090,破碎车间钢结构屋架制安,14,2021-06-26,2021-07-03,50.0,100.0,191,N791,0.001111184449284764
8,                                M2091,钢屋架压型钢板制做安装,5,2021-10-13,2021-10-31,0.0,100.0,86,N791,0.0
8,                                M2100,破碎机、板喂机到货,0,2021-06-19,2021-06-19,0.0,100.0,-46,N791,0.0
8,                                M2110,板喂机下支架及下料口安装,7,2021-07-20,2021-07-30,16.67,100.0,122,N791,0.0003704688953915403
8,                                M2120,板喂机链板安装,7,2021-08-02,2021-08-08,16.67,100.0,122,N791,0.0003704688953915403
8,                                M2130,板喂机传动及附属设施安装,7,2021-08-29,2021-09-04,16.67,100.0,-26,N791,0.0003704688953915403
8,                                M2140,破碎机吊装,7,2021-08-10,2021-08-21,16.67,100.0,122,N791,0.0003704688953915403
8,                                M2150,破碎机转子\传动找正,7,2021-08-29,2021-09-08,16.67,100.0,122,N791,0.0003704688953915403
8,                                M2550,破碎机润滑及附属设施安装,7,2021-09-13,2021-09-17,16.65,100.0,108,N791,0.00037002442161182634
8,                                M2170,破碎地坑内皮带机安装,14,2021-09-10,2021-09-18,40.0,100.0,-11,N791,0.0008889475594278111
8,                                M2180,廊道内皮带机安装,14,2021-09-10,2021-09-26,40.0,100.0,78,N791,0.0008889475594278111
8,                                M2540,单机袋收尘及风机安装,7,2021-09-21,2021-09-26,20.0,100.0,78,N791,0.00044447377971390555
8,                                M2190,非标溜子制安,14,2021-10-03,2021-10-10,50.0,100.0,73,N791,0.001111184449284764
8,                                M2200,收尘风管安装,14,2021-09-27,2021-10-02,50.0,100.0,73,N791,0.001111184449284764
8,                                E1150,桥架安装,14,2021-07-09,2021-09-04,45.45,100.0,69,N791,0.0010100666643998505
8,                                E1151,照明,14,2021-10-03,2021-10-16,54.55,100.0,62,N791,0.0012123022341696773
8,                                E1190,袋式除尘器控制箱,3,2021-10-03,2021-10-05,0.0,100.0,77,N791,0.0
8,                                E1220,检修电源箱,3,2021-10-06,2021-10-08,0.0,100.0,77,N791,0.0
8,                                E1230,启动信号板,3,2021-10-09,2021-10-11,0.0,100.0,77,N791,0.0
8,                                E1240,拉绳开关,3,2021-10-12,2021-10-14,0.0,100.0,77,N791,0.0
8,                                E1250,跑偏开关,3,2021-10-15,2021-10-17,0.0,100.0,86,N791,0.0
8,                                E1260,速度开关,3,2021-10-15,2021-10-17,0.0,100.0,77,N791,0.0
8,                                E1270,起重机电源箱,3,2021-10-18,2021-10-20,0.0,100.0,77,N791,0.0
8,                                E1280,按钮盒 VCS箱,3,2021-10-21,2021-10-23,0.0,100.0,77,N791,0.0
8,                                E1290,温度仪表,3,2021-10-24,2021-10-26,0.0,100.0,77,N791,0.0
8,                                A1030,单机试车,15,2021-10-27,2021-11-10,100.0,100.0,62,N791,0.002222368898569528
7,                            C2210010,结构图纸到位,0,2021-02-09,2021-02-09,0.0,100.0,0,N791,0.0
9,                                    C2210020,土方开挖,21,2021-02-27,2021-03-25,26.25,100.0,92,N791,0.0005833718358745011
9,                                    C2210070,拆模回填,4,2021-05-09,2021-06-06,5.0,100.0,-48,N791,0.00011111844492847639
10,                                        C2210030,充填垫层,6,2021-03-28,2021-04-04,12.5,100.0,-80,N791,0.000277796112321191
10,                                        C2210040,地坑及地沟底板,14,2021-04-07,2021-04-09,29.17,100.0,-80,N791,0.0006482650077127314
10,                                        C2210050,地坑及地沟壁板至夹层,15,2021-04-12,2021-04-17,31.25,100.0,-72,N791,0.0006944902808029774
10,                                        C2210060,地坑及地沟壁板至零平面,13,2021-04-10,2021-04-20,27.08,100.0,-59,N791,0.0006018174977326282
9,                                    C2210080,挡墙及料斗施工,16,2021-04-19,2021-05-06,100.0,100.0,-60,N791,0.002222368898569528
9,                                    C2210090,破碎机基础交安,1,2021-05-30,2021-05-30,33.33,100.0,197,N791,0.0007407155538932236
9,                                    C2210100,板喂机基础交安,1,2021-05-30,2021-05-30,33.33,100.0,239,N791,0.0007407155538932236
9,                                    C2210110,其他设备基础交安,1,2021-05-30,2021-06-06,33.34,100.0,173,N791,0.0007409377907830806
8,                                C2210120,输送基础施工,7,2021-05-10,2021-05-16,100.0,100.0,121,N791,0.002222368898569528
8,                                M2210,破碎地坑至转运站廊道安装,14,2021-05-11,2021-07-03,50.0,100.0,-10,N791,0.001111184449284764
8,                                M2220,转运站至长堆廊道安装,14,2021-06-10,2021-07-03,50.0,100.0,106,N791,0.001111184449284764
8,                                M2221,钢结构廊道压型钢板制作安装,10,2021-08-17,2021-10-25,0.0,100.0,91,N791,0.0
8,                                M2230,破碎机、板喂机到货,0,2021-06-05,2021-06-05,0.0,100.0,-28,N791,0.0
8,                                M2240,板喂机下支架及下料口安装,7,2021-06-10,2021-06-19,16.67,100.0,-24,N791,0.0003704688953915403
8,                                M2250,板喂机链板安装,7,2021-06-23,2021-07-03,16.67,100.0,-24,N791,0.0003704688953915403
8,                                M2260,板喂机传动及附属设施安装,7,2021-07-08,2021-07-30,16.67,100.0,-51,N791,0.0003704688953915403
8,                                M2270,破碎机吊装,7,2021-06-11,2021-06-19,16.67,100.0,177,N791,0.0003704688953915403
8,                                M2280,破碎机转子\传动找正,7,2021-06-22,2021-07-08,16.67,100.0,178,N791,0.0003704688953915403
8,                                M2500,破碎机润滑及附属设施安装,7,2021-08-02,2021-08-08,16.65,100.0,150,N791,0.00037002442161182634
8,                                M2290,其他设备到货,0,2021-06-19,2021-06-19,0.0,100.0,-28,N791,0.0
8,                                M2300,破碎地坑内皮带机安装,14,2021-06-26,2021-07-08,40.0,100.0,-5,N791,0.0008889475594278111
8,                                M2310,廊道内皮带机安装,14,2021-07-03,2021-07-08,40.0,100.0,148,N791,0.0008889475594278111
8,                                M2530,单机袋收尘及风机安装,7,2021-07-15,2021-07-30,20.0,100.0,157,N791,0.00044447377971390555
8,                                M2320,非标溜子制安,7,2021-07-15,2021-07-30,50.0,100.0,132,N791,0.001111184449284764
8,                                M2330,收尘风管安装,7,2021-08-02,2021-08-08,50.0,100.0,132,N791,0.001111184449284764
8,                                E1160,桥架安装,25,2021-06-08,2021-07-27,45.45,100.0,163,N791,0.0010100666643998505
8,                                E1161,照明安装,30,2021-10-03,2021-10-23,54.55,100.0,71,N791,0.0012123022341696773
8,                                A1050,单机试车,11,2021-08-08,2021-08-15,100.0,100.0,139,N791,0.002222368898569528
7,                            C2610010,桩基图纸设计完成,0,2021-01-28,2021-01-28,0.0,100.0,0,N791,0.0
7,                            C2610020,结构图纸设计完成,0,2021-04-17,2021-04-17,0.0,100.0,0,N791,0.0
8,                                C2610030,桩基施工,30,2021-03-30,2021-04-20,66.67,100.0,-51,N791,0.0014816533446763043
8,                                C2610040,桩基检测,15,2021-05-09,2021-05-10,33.33,100.0,-16,N791,0.0007407155538932236
9,                                    C2610050,土方开挖,18,2021-04-27,2021-05-02,45.0,100.0,-20,N791,0.0010000660043562874
9,                                    C2610060,排架柱及挡墙基础施工,22,2021-05-08,2021-05-28,55.0,100.0,-14,N791,0.0012223028942132403
9,                                    C2610090,排架柱、梁施工（漏斗以下部分）,25,2021-06-10,2021-07-11,17.01,100.0,-33,N791,0.00037802494964667675
9,                                    C2610100,漏斗施工,30,2021-07-11,2021-07-19,20.4,100.0,0,N791,0.00045336325530818364
9,                                    C2610110,挡墙施工,40,2021-07-01,2021-08-15,27.21,100.0,-11,N791,0.0006047065773007686
9,                                    C2610120,隔墙施工,12,2021-08-12,2021-08-22,8.17,100.0,137,N791,0.00018156753901313043
9,                                    C2610130,排架柱、梁施工（漏斗以上部分）,40,2021-08-01,2021-09-01,27.21,100.0,14,N791,0.0006047065773007686
8,                                C2610070,转运站、输送支架基础施工,4,2021-08-30,2021-09-05,5.29,100.0,51,N791,0.00011756331473432802
8,                                C2610140,转运站、输送支架施工,40,2021-09-03,2021-09-13,16.69,100.0,51,N791,0.0003709133691712542
8,                                C2610170,输送基础施工,14,2021-09-02,2021-09-13,78.02,100.0,68,N791,0.0017338922146639456
8,                                C2610150,网架主体结构,45,2021-10-18,2021-11-20,75.0,100.0,26,N791,0.0016667766739271459
8,                                C2610160,彩瓦施工,15,2021-11-28,2021-12-05,25.0,100.0,30,N791,0.000555592224642382
8,                                C2610080,拆模回填,15,2021-10-03,2021-10-10,20.27,100.0,26,N791,0.0004504741757400433
8,                                C2610180,漏斗交安,1,2021-08-07,2021-08-07,26.57,100.0,143,N791,0.0005904834163499235
8,                                C2610190,轨道基础交安,1,2021-09-19,2021-09-19,26.57,100.0,52,N791,0.0005904834163499235
8,                                C2610200,其他基础交安,1,2021-10-03,2021-10-03,26.59,100.0,77,N791,0.0005909278901296374
8,                                C2610151,网架主体结构,45,2021-10-15,2021-11-25,0.0,100.0,41,N791,0.0
8,                                C2610161,彩瓦施工,15,2021-11-08,2021-12-12,0.0,100.0,30,N791,0.0
8,                                M261010,钢结构廊道制作安装,45,2021-10-24,2021-11-21,100.0,100.0,41,N791,0.002222368898569528
8,                                M261011,钢结构廊道压型板制作安装,15,2021-11-28,2021-12-01,0.0,100.0,30,N791,0.0
8,                                M261020,智能抓斗设备到货,0,2021-10-24,2021-10-24,0.0,100.0,-139,N791,0.0
8,                                M261030,轨道安装,14,2021-09-28,2021-10-10,66.67,100.0,38,N791,0.0014816533446763043
8,                                M261040,抓斗行车吊装,7,2021-10-13,2021-10-17,33.33,100.0,38,N791,0.0007407155538932236
8,                                M261120,卸车机安装,2,2021-10-20,2021-11-05,0.0,100.0,98,N791,0.0
8,                                M261130,板链称安装,3,2021-10-26,2021-10-31,0.0,100.0,77,N791,0.0
8,                                M261050,其他设备到货,0,2021-11-21,2021-11-21,0.0,100.0,-139,N791,0.0
8,                                M261060,链板称安装,7,2021-10-21,2021-10-27,20.0,100.0,38,N791,0.00044447377971390555
8,                                M261070,皮带机安装,21,2022-02-04,2022-02-21,60.0,100.0,-48,N791,0.0013334213391417167
8,                                M261080,单机收尘器及风机安装,7,2022-02-04,2022-02-21,20.0,100.0,-65,N791,0.00044447377971390555
8,                                M261090,钢漏斗安装,14,2021-10-24,2021-10-27,50.0,100.0,87,N791,0.001111184449284764
8,                                M261100,非标溜子制安,7,2022-02-04,2022-02-27,30.0,100.0,-48,N791,0.0006667106695708583
8,                                M261110,收尘风管安装,7,2022-02-04,2022-02-27,20.0,100.0,-48,N791,0.00044447377971390555
8,                                E2110,桥架安装,20,2021-10-07,2021-10-26,40.0,100.0,77,N791,0.0008889475594278111
8,                                E2111,照明,30,2021-10-03,2021-11-01,60.0,100.0,71,N791,0.0013334213391417167
8,                                A1080,单机试车,10,2021-12-26,2022-01-04,100.0,100.0,7,N791,0.002222368898569528
7,                            C2810010,强夯图纸设计完成,0,2020-12-28,2020-12-28,0.0,100.0,0,N791,0.0
8,                                C2810020,强夯工程,25,2021-02-05,2021-03-10,83.33,100.0,-57,N791,0.0018519000031779875
8,                                C2810030,强夯检测,5,2021-04-01,2021-04-06,16.67,100.0,-46,N791,0.0003704688953915403
8,                                C2810040,土方开挖,15,2021-02-22,2021-03-06,20.0,100.0,-43,N791,0.00044447377971390555
8,                                C2810050,轨道基础施工,50,2021-02-23,2021-03-10,66.67,100.0,144,N791,0.0014816533446763043
8,                                C2810090,拆模回填,10,2021-03-24,2021-03-27,13.33,100.0,167,N791,0.0002962417741793181
8,                                C2810060,土方开挖,15,2021-02-22,2021-04-10,20.0,100.0,-55,N791,0.00044447377971390555
8,                                C2810070,网架基础施工,50,2021-02-23,2021-04-10,66.67,100.0,68,N791,0.0014816533446763043
8,                                C2810080,拆模回填,10,2021-04-16,2021-04-20,13.33,100.0,123,N791,0.0002962417741793181
8,                                C2810100,转运站、输送支架基础施工,40,2021-04-30,2021-06-06,100.0,100.0,112,N791,0.002222368898569528
8,                                C2810110,轨道基础交安,1,2021-04-09,2021-04-10,33.33,100.0,166,N791,0.0007407155538932236
8,                                C2810120,网架基础交安,1,2021-04-25,2021-04-26,33.33,100.0,261,N791,0.0007407155538932236
8,                                C2810130,输送基础交安,1,2021-06-16,2021-06-16,33.34,100.0,129,N791,0.0007409377907830806
8,                                M2430,网架安装,110,2021-05-09,2021-09-04,100.0,100.0,133,N791,0.002222368898569528
8,                                M2431,钢结构廊道制作安装,21,2021-06-19,2021-07-08,100.0,100.0,185,N791,0.002222368898569528
8,                                M2441,钢结构廊道压型板制作安装,7,2021-11-24,2021-12-04,0.0,100.0,38,N791,0.0
8,                                M2440,悬臂堆料机到货,0,2021-07-03,2021-07-03,0.0,100.0,-48,N791,0.0
8,                                M2450,轨道安装,14,2021-05-11,2021-05-27,11.11,100.0,125,N791,0.00024690518463107454
8,                                M2460,行走装置及上料连接平台安装,14,2021-08-19,2021-08-22,11.11,100.0,41,N791,0.00024690518463107454
8,                                M2470,堆料臂组对安装,7,2021-08-22,2021-08-29,5.56,100.0,41,N791,0.00012356371076046574
8,                                M2480,进料皮带机安装,21,2021-08-30,2021-09-04,16.67,100.0,47,N791,0.0003704688953915403
8,                                M2490,液压等附件安装,7,2021-09-20,2021-09-26,5.56,100.0,108,N791,0.00012356371076046574
8,                                M2650,取料机到货,0,2021-07-03,2021-07-03,0.0,100.0,-48,N791,0.0
8,                                M2660,轨道安装,14,2021-05-11,2021-05-28,11.11,100.0,185,N791,0.00024690518463107454
8,                                M2670,行走装置及连接平台安装,14,2021-08-22,2021-08-26,11.11,100.0,101,N791,0.00024690518463107454
8,                                M2680,取料臂及刮板取料装置安装,7,2021-09-15,2021-09-18,5.56,100.0,-25,N791,0.00012356371076046574
8,                                M2690,取料皮带机安装,21,2021-09-01,2021-09-04,16.67,100.0,101,N791,0.0003704688953915403
8,                                M2700,液压等附件安装,7,2021-09-20,2021-09-25,5.54,100.0,108,N791,0.00012311923698075185
8,                                M2620,收尘器安装,7,2021-11-28,2021-12-04,100.0,100.0,-2,N791,0.002222368898569528
8,                                M2630,非标溜子制安,21,2021-12-05,2021-12-12,60.0,100.0,-15,N791,0.0013334213391417167
8,                                M2640,收尘风管安装,14,2021-12-19,2022-01-01,40.0,100.0,-15,N791,0.0008889475594278111
8,                                E2210,桥架安装,20,2021-08-29,2021-09-17,40.0,100.0,65,N791,0.0008889475594278111
8,                                E2211,照明,30,2021-10-03,2021-11-01,60.0,100.0,71,N791,0.0013334213391417167
8,                                A1090,单机试车,25,2022-01-01,2022-01-07,100.0,100.0,-78,N791,0.002222368898569528
7,                            C2810140,强夯图纸设计完成,0,2020-12-28,2020-12-28,0.0,100.0,0,N791,0.0
8,                                C2810150,强夯工程,25,2021-05-01,2021-05-09,83.33,100.0,225,N791,0.0018519000031779875
8,                                C2810160,强夯检测,5,2021-05-10,2021-05-13,16.67,100.0,242,N791,0.0003704688953915403
8,                                C2810170,土方开挖,20,2021-03-05,2021-05-30,17.39,100.0,-75,N791,0.0003864699514612409
8,                                C2810180,轨道基础施工,80,2021-03-10,2021-07-10,69.57,100.0,58,N791,0.0015461020427348204
8,                                C2810190,拆模回填,15,2021-07-10,2021-07-16,13.04,100.0,58,N791,0.0002897969043734664
8,                                C2810200,土方开挖,20,2021-03-10,2021-05-05,19.05,100.0,-56,N791,0.0004233612751774951
8,                                C2810210,网架基础施工,70,2021-03-15,2021-07-10,66.67,100.0,-24,N791,0.0014816533446763043
8,                                C2810220,拆模回填,15,2021-06-20,2021-07-10,14.28,100.0,-21,N791,0.00031735427871572855
8,                                C2810230,转运站、输送支架基础施工,40,2021-07-31,2021-09-10,100.0,100.0,57,N791,0.002222368898569528
8,                                C2810240,轨道基础交安,1,2021-07-26,2021-07-26,33.33,100.0,58,N791,0.0007407155538932236
8,                                C2810250,网架基础交安,1,2021-07-18,2021-07-18,33.33,100.0,-21,N791,0.0007407155538932236
8,                                C2810260,输送基础交安,1,2021-09-19,2021-09-19,33.34,100.0,64,N791,0.0007409377907830806
8,                                M3210,网架安装,81,2021-08-10,2021-09-11,100.0,100.0,0,N791,0.002222368898569528
8,                                M3220,钢结构廊道制作安装,21,2021-09-15,2021-09-26,100.0,100.0,83,N791,0.002222368898569528
8,                                M3510,钢结构廊道压型板制安,10,2021-11-15,2021-12-05,0.0,100.0,35,N791,0.0
8,                                M3230,悬臂堆料机到货,0,2021-07-30,2021-07-30,0.0,100.0,-146,N791,0.0
8,                                M3240,轨道安装,14,2021-06-05,2021-07-30,9.15,100.0,56,N791,0.0002033467542191118
8,                                M3250,行走装置及上料连接平台安装,14,2021-08-17,2021-08-24,9.15,100.0,105,N791,0.0002033467542191118
8,                                M3260,堆料臂组对安装,14,2021-08-24,2021-08-29,4.58,100.0,0,N791,0.00010178449555448438
8,                                M3270,进料皮带机安装,27,2021-08-30,2021-09-04,9.15,100.0,111,N791,0.0002033467542191118
8,                                M3280,液压等附件安装,10,2021-09-10,2021-09-18,6.54,100.0,105,N791,0.00014534292596644712
8,                                M3290,桥式刮板取料机到货,0,2021-07-30,2021-07-30,0.0,100.0,-146,N791,0.0
8,                                M3300,轨道安装,14,2021-07-10,2021-07-30,9.15,100.0,56,N791,0.0002033467542191118
8,                                M3310,大梁组对焊接,14,2021-07-30,2021-08-15,9.15,100.0,77,N791,0.0002033467542191118
8,                                M3320,行走装置及大梁安装,7,2021-08-07,2021-09-18,4.58,100.0,40,N791,0.00010178449555448438
8,                                M3330,刮板取料装置安装,14,2021-09-21,2021-09-26,9.15,100.0,40,N791,0.0002033467542191118
8,                                M3340,料耙架组对安装,5,2021-09-30,2021-10-02,9.15,100.0,54,N791,0.0002033467542191118
8,                                M3350,其他附属部件安装,7,2021-09-29,2021-10-02,6.54,100.0,54,N791,0.00014534292596644712
8,                                M3360,取料皮带机安装,7,2021-10-15,2021-10-17,13.71,100.0,54,N791,0.0003046867759938823
8,                                M3370,收尘器安装,10,2021-10-15,2021-10-17,50.0,100.0,54,N791,0.001111184449284764
8,                                M3480,改造皮带机衔接老线原料调配库,10,2021-10-28,2021-10-31,50.0,100.0,69,N791,0.001111184449284764
8,                                M3380,非标溜子制安,7,2021-10-21,2021-10-28,12.5,100.0,54,N791,0.000277796112321191
8,                                M3390,收尘管安装,7,2021-10-22,2021-10-28,87.5,100.0,54,N791,0.001944572786248337
8,                                E2310,桥架安装,30,2021-10-03,2021-10-16,50.0,100.0,51,N791,0.001111184449284764
8,                                E2311,照明,30,2021-10-23,2021-11-21,50.0,100.0,51,N791,0.001111184449284764
8,                                A1100,单机试车,20,2021-10-29,2021-11-17,100.0,100.0,55,N791,0.002222368898569528
7,                            C2810270,桩基图纸设计完成,0,2020-12-25,2020-12-25,0.0,100.0,0,N791,0.0
7,                            C2810280,结构基础图纸设计完成,0,2021-05-02,2021-05-02,0.0,100.0,0,N791,0.0
8,                                C2610210,桩基施工,15,2021-04-01,2021-04-20,60.0,100.0,76,N791,0.0013334213391417167
8,                                C2610220,桩基检测,10,2021-05-07,2021-05-09,40.0,100.0,93,N791,0.0008889475594278111
8,                                C2810290,土方开挖,7,2021-04-26,2021-05-01,20.59,100.0,92,N791,0.0004575857562154658
8,                                C2810300,轨道基础施工,23,2021-05-09,2021-05-30,67.65,100.0,110,N791,0.0015034325598822858
8,                                C2810310,拆模回填,4,2021-06-09,2021-06-12,11.76,100.0,110,N791,0.00026135058247177647
8,                                C2810320,土方开挖,5,2021-05-03,2021-05-05,15.63,100.0,103,N791,0.00034735625884641723
8,                                C2810330,网架基础施工,23,2021-05-10,2021-05-30,71.88,100.0,100,N791,0.0015974387642917766
8,                                C2810340,拆模回填,4,2021-06-09,2021-06-12,12.49,100.0,151,N791,0.000277573875431334
8,                                C2280,12.143m平面,1,2021-02-03,2021-02-03,2.44,100.0,270,N791,5.422580112509648e-05
8,                                C2810350,转运站、输送支架基础施工,40,2021-06-02,2021-06-15,97.56,100.0,119,N791,0.0021681430974444314
8,                                C2810360,轨道基础交安,1,2021-06-19,2021-06-26,33.33,100.0,108,N791,0.0007407155538932236
8,                                C2810370,网架基础交安,1,2021-06-19,2021-06-26,33.33,100.0,149,N791,0.0007407155538932236
8,                                C2810380,输送基础交安,1,2021-07-01,2021-07-01,33.34,100.0,128,N791,0.0007409377907830806
8,                                M3400,网架安装,60,2021-08-10,2021-08-30,100.0,100.0,55,N791,0.002222368898569528
8,                                M3410,取料机到货,0,2021-06-18,2021-06-18,0.0,100.0,-48,N791,0.0
8,                                M3420,轨道安装,14,2021-06-19,2021-07-20,10.53,100.0,98,N791,0.00023401544501937128
8,                                M3430,堆料机换向(改造),14,2021-08-16,2021-08-21,10.53,100.0,63,N791,0.00023401544501937128
8,                                M3440,行走装置及连接平台安装,14,2021-08-08,2021-09-16,10.53,100.0,42,N791,0.00023401544501937128
8,                                M3450,取料臂及刮板取料装置安装,21,2021-09-08,2021-09-18,15.79,100.0,42,N791,0.0003509120490841284
8,                                M3460,取料皮带机安装,10,2021-10-26,2021-10-29,7.52,100.0,63,N791,0.00016712214117242847
8,                                M3470,液压等附件安装,20,2021-10-25,2021-10-31,15.04,100.0,63,N791,0.00033424428234485695
8,                                M3490,出料皮带机安装,20,2022-02-20,2022-02-28,15.04,100.0,-171,N791,0.00033424428234485695
8,                                M3500,收尘器及附属设备安装,20,2022-02-20,2022-02-28,15.02,100.0,-171,N791,0.0003337998085651431
8,                                M3540,钢结构廊道安装,45,2021-08-29,2021-09-18,100.0,100.0,55,N791,0.002222368898569528
8,                                M3541,钢结构廊道压型板制安,15,2021-11-28,2021-12-26,0.0,100.0,30,N791,0.0
8,                                M3550,非标溜子制安,7,2021-10-25,2021-10-31,50.0,100.0,87,N791,0.001111184449284764
8,                                M3560,收尘风管安装,7,2021-10-25,2021-10-31,50.0,100.0,87,N791,0.001111184449284764
8,                                E2410,桥架安装,25,2021-08-29,2021-09-04,45.45,100.0,78,N791,0.0010100666643998505
8,                                E2421,照明,30,2021-10-03,2021-10-16,54.55,100.0,71,N791,0.0012123022341696773
8,                                A1110,单机试车,15,2021-10-26,2021-11-09,100.0,100.0,63,N791,0.002222368898569528
7,                            C2810410,桩基图纸设计完成,0,2020-11-15,2020-11-15,0.0,100.0,0,N791,0.0
7,                            C2810420,结构基础图纸设计完成,0,2021-04-18,2021-04-18,0.0,100.0,0,N791,0.0
8,                                C2610230,桩基施工,20,2021-05-15,2021-05-25,76.92,100.0,0,N791,0.001709446156779681
8,                                C2610240,桩基检测,6,2021-07-20,2021-07-24,23.08,100.0,37,N791,0.000512922741789847
9,                                    C2810430,土方开挖,7,2021-06-15,2021-06-20,38.89,100.0,0,N791,0.0008642792646536894
9,                                    C2810440,石灰石库基础,6,2021-06-21,2021-06-25,33.33,100.0,65,N791,0.0007407155538932236
9,                                    C2810470,拆模回填,2,2021-06-26,2021-06-26,11.11,100.0,78,N791,0.00024690518463107454
9,                                    C2810475,地坪施工,3,2021-06-27,2021-06-30,16.67,100.0,78,N791,0.0003704688953915403
9,                                    C1690,滑模架组装,8,2021-07-28,2021-08-03,5.67,100.0,69,N791,0.00012600831654889223
9,                                    C1750,滑模至库底板,5,2021-08-08,2021-08-12,3.55,100.0,-98,N791,7.889409589921823e-05
9,                                    C2140,滑模至库顶,6,2021-09-13,2021-09-18,4.26,100.0,64,N791,9.467291507906189e-05
10,                                        C2120,库内框架,10,2021-08-12,2021-08-22,40.0,100.0,-100,N791,0.0008889475594278111
10,                                        C2130,库底板施工,15,2021-08-10,2021-08-25,60.0,100.0,-104,N791,0.0013334213391417167
10,                                        C2150,滑模架拆除,3,2021-09-19,2021-09-19,17.65,100.0,64,N791,0.00039224811059752164
10,                                        C2160,钢梁施工,5,2021-09-20,2021-09-24,29.41,100.0,66,N791,0.0006535986930692982
10,                                        C2170,压型板施工,6,2021-09-25,2021-10-31,35.29,100.0,64,N791,0.0007842739843051863
10,                                        C2180,混凝土施工,3,2021-10-03,2021-10-05,17.65,100.0,64,N791,0.00039224811059752164
9,                                    C1555,地坪施工,3,2021-06-15,2021-06-17,18.75,100.0,103,N791,0.00041669416848178647
9,                                    C2810450,土方开挖,7,2021-06-18,2021-06-19,43.75,100.0,43,N791,0.0009722863931241685
9,                                    C2810460,独立柱基础,4,2021-06-20,2021-06-24,25.0,100.0,37,N791,0.000555592224642382
9,                                    C2810480,拆模回填,2,2021-06-25,2021-06-25,12.5,100.0,103,N791,0.000277796112321191
9,                                    C2190,6.000m平面,11,2021-06-25,2021-06-30,52.38,100.0,37,N791,0.0011640768290707188
9,                                    C2240,11.400m平面,10,2021-07-01,2021-07-11,47.62,100.0,37,N791,0.001058292069498809
8,                                C2290,转运站及输送,40,2021-07-28,2021-09-19,100.0,100.0,89,N791,0.002222368898569528
8,                                C2880,库顶交安,1,2021-11-06,2021-11-06,14.29,100.0,94,N791,0.00031757651560558554
8,                                C2890,库内交安,1,2021-10-09,2021-10-09,14.29,100.0,64,N791,0.00031757651560558554
8,                                C2900,库底交安,1,2021-09-01,2021-09-01,14.29,100.0,125,N791,0.00031757651560558554
8,                                C2910,框架交安,4,2021-08-29,2021-08-29,57.13,100.0,36,N791,0.0012696393517527714
8,                                M3600,页岩钢仓安装,10,2021-09-16,2021-09-18,16.67,100.0,-13,N791,0.0003704688953915403
8,                                M3610,铜矿渣钢仓安装,10,2021-09-16,2021-09-18,16.67,100.0,-12,N791,0.0003704688953915403
8,                                M3620,砂岩钢仓安装,10,2021-09-17,2021-09-18,16.67,100.0,60,N791,0.0003704688953915403
8,                                M3710,石灰石库耐磨板安装,30,2021-10-06,2021-10-24,49.99,100.0,64,N791,0.001110962212394907
8,                                M3630,皮带秤安装,3,2021-09-30,2021-10-02,25.0,100.0,98,N791,0.000555592224642382
8,                                M3640,入库皮带机安装,7,2021-10-24,2021-10-31,25.0,100.0,66,N791,0.000555592224642382
8,                                M3650,出库皮带机安装,7,2021-11-20,2021-11-26,25.0,100.0,66,N791,0.000555592224642382
8,                                M3660,收尘器及风机安装,7,2021-10-31,2021-11-07,25.0,100.0,73,N791,0.000555592224642382
8,                                M3670,皮带机廊道安装,7,2021-11-28,2021-12-04,50.0,100.0,-56,N791,0.001111184449284764
8,                                M3671,仓顶钢结构安装,15,2021-10-10,2021-11-26,0.0,100.0,79,N791,0.0
8,                                M3672,廊道压型板制作安装,15,2021-12-05,2021-12-19,0.0,100.0,23,N791,0.0
8,                                M3680,库底钢平台安装,7,2021-09-13,2021-09-18,50.0,100.0,104,N791,0.001111184449284764
8,                                M3690,非标溜子制安,7,2021-11-25,2021-12-04,50.0,100.0,31,N791,0.001111184449284764
8,                                M3700,收尘风管安装,7,2021-11-25,2021-12-12,50.0,100.0,31,N791,0.001111184449284764
8,                                E3110,桥架安装,30,2021-10-03,2021-10-23,50.0,100.0,51,N791,0.001111184449284764
8,                                E3111,照明,30,2021-10-23,2021-11-21,50.0,100.0,51,N791,0.001111184449284764
8,                                A1120,单机试车,15,2021-10-05,2021-10-23,100.0,100.0,84,N791,0.002222368898569528
8,                                C1128,桩基图纸,0,2021-03-15,2021-03-15,0.0,100.0,0,N791,0.0
